game_pk,game_type,season,team_id,opp_team_id,home_away,game_date1,game_date2,status_code,game_number,scheduled_innings,score,opp_score,game_date,season_number,games_remaining,rs,ra,wins,losses,innings_played
630862,R,2020,185,182,home,2020-08-25 22:37:00+00:00,,S,1,9,,,2020-08-25 22:37:00+00:00,,,,,,,
630863,R,2020,185,182,home,2020-08-26 22:37:00+00:00,,S,1,9,,,2020-08-26 22:37:00+00:00,,,,,,,
630865,R,2020,185,182,home,2020-08-27 22:37:00+00:00,,S,1,9,,,2020-08-27 22:37:00+00:00,,,,,,,
630871,R,2020,185,189,home,2020-08-28 22:37:00+00:00,,S,1,9,,,2020-08-28 22:37:00+00:00,,,,,,,
630906,R,2020,185,189,home,2020-08-29 22:37:00+00:00,,S,1,9,,,2020-08-29 22:37:00+00:00,,,,,,,
630852,R,2020,185,189,home,2020-08-30 19:07:00+00:00,,S,1,9,,,2020-08-30 19:07:00+00:00,,,,,,,
630900,R,2020,185,189,home,2020-08-31 18:07:00+00:00,,S,1,9,,,2020-08-31 18:07:00+00:00,,,,,,,
631307,R,2020,185,162,away,2020-09-01 22:40:00+00:00,,S,1,9,,,2020-09-01 22:40:00+00:00,,,,,,,
631308,R,2020,185,162,away,2020-09-02 22:40:00+00:00,,S,1,9,,,2020-09-02 22:40:00+00:00,,,,,,,
631614,R,2020,185,182,away,2020-09-03 23:30:00+00:00,,S,1,9,,,2020-09-03 23:30:00+00:00,,,,,,,
631649,R,2020,185,182,away,2020-09-04 23:30:00+00:00,,S,1,9,,,2020-09-04 23:30:00+00:00,,,,,,,
631625,R,2020,185,182,away,2020-09-05 23:30:00+00:00,,S,1,9,,,2020-09-05 23:30:00+00:00,,,,,,,
631626,R,2020,185,182,away,2020-09-06 17:35:00+00:00,,S,1,9,,,2020-09-06 17:35:00+00:00,,,,,,,
630859,R,2020,185,187,home,2020-09-07 22:37:00+00:00,,S,1,9,,,2020-09-07 22:37:00+00:00,,,,,,,
630860,R,2020,185,187,home,2020-09-08 22:37:00+00:00,,S,1,9,,,2020-09-08 22:37:00+00:00,,,,,,,
630864,R,2020,185,187,home,2020-09-09 22:37:00+00:00,,S,1,9,,,2020-09-09 22:37:00+00:00,,,,,,,
630868,R,2020,185,175,home,2020-09-11 22:37:00+00:00,,S,1,9,,,2020-09-11 22:37:00+00:00,,,,,,,
630870,R,2020,185,175,home,2020-09-12 22:37:00+00:00,,S,1,9,,,2020-09-12 22:37:00+00:00,,,,,,,
630875,R,2020,185,175,home,2020-09-13 19:07:00+00:00,,S,1,9,,,2020-09-13 19:07:00+00:00,,,,,,,
631195,R,2020,185,187,away,2020-09-15 23:05:00+00:00,,S,1,9,,,2020-09-15 23:05:00+00:00,,,,,,,
631189,R,2020,185,187,away,2020-09-16 23:05:00+00:00,,S,1,9,,,2020-09-16 23:05:00+00:00,,,,,,,
631190,R,2020,185,187,away,2020-09-17 23:05:00+00:00,,S,1,9,,,2020-09-17 23:05:00+00:00,,,,,,,
631122,R,2020,185,186,away,2020-09-18 03:33:00+00:00,,S,2,7,,,2020-09-18 03:33:00+00:00,,,,,,,
630907,R,2020,185,186,home,2020-09-18 20:05:00+00:00,,S,1,7,,,2020-09-18 20:05:00+00:00,,,,,,,
631123,R,2020,185,186,away,2020-09-19 22:05:00+00:00,,S,1,9,,,2020-09-19 22:05:00+00:00,,,,,,,
631128,R,2020,185,186,away,2020-09-20 07:33:00+00:00,,S,1,9,,,2020-09-20 07:33:00+00:00,,,,,,,
630876,R,2020,185,187,home,2020-09-21 22:37:00+00:00,,S,1,9,,,2020-09-21 22:37:00+00:00,,,,,,,
630881,R,2020,185,187,home,2020-09-22 22:37:00+00:00,,S,1,9,,,2020-09-22 22:37:00+00:00,,,,,,,
630885,R,2020,185,187,home,2020-09-23 22:37:00+00:00,,S,1,9,,,2020-09-23 22:37:00+00:00,,,,,,,
630887,R,2020,185,187,home,2020-09-24 22:37:00+00:00,,S,1,9,,,2020-09-24 22:37:00+00:00,,,,,,,
630889,R,2020,185,189,home,2020-09-25 22:37:00+00:00,,S,1,9,,,2020-09-25 22:37:00+00:00,,,,,,,
630891,R,2020,185,189,home,2020-09-26 22:37:00+00:00,,S,1,9,,,2020-09-26 22:37:00+00:00,,,,,,,
630858,R,2020,185,189,home,2020-09-27 19:07:00+00:00,,S,1,9,,,2020-09-27 19:07:00+00:00,,,,,,,
631514,R,2020,165,163,away,2020-07-25 00:10:00+00:00,,F,1,9,10.0,5.0,2020-07-25 00:10:00+00:00,1.0,59.0,10.0,5.0,1.0,0.0,9.0
631515,R,2020,165,163,away,2020-07-25 18:10:00+00:00,,F,1,9,3.0,10.0,2020-07-25 18:10:00+00:00,2.0,58.0,13.0,15.0,1.0,1.0,9.0
631517,R,2020,165,163,away,2020-07-26 18:10:00+00:00,,F,1,9,14.0,2.0,2020-07-26 18:10:00+00:00,3.0,57.0,27.0,17.0,2.0,1.0,9.0
631269,R,2020,165,170,home,2020-07-29 00:10:00+00:00,,F,1,9,6.0,3.0,2020-07-29 00:10:00+00:00,4.0,56.0,33.0,20.0,3.0,1.0,9.0
631270,R,2020,165,170,home,2020-07-30 00:10:00+00:00,,F,1,9,3.0,0.0,2020-07-30 00:10:00+00:00,5.0,55.0,36.0,20.0,4.0,1.0,9.0
631271,R,2020,165,171,home,2020-07-30 23:07:00+00:00,,F,1,9,0.0,2.0,2020-07-30 23:07:00+00:00,6.0,54.0,36.0,22.0,4.0,2.0,9.0
631272,R,2020,165,171,home,2020-08-01 00:10:00+00:00,,F,1,9,4.0,1.0,2020-08-01 00:10:00+00:00,7.0,53.0,40.0,23.0,5.0,2.0,9.0
631273,R,2020,165,171,home,2020-08-01 23:10:00+00:00,,F,1,9,3.0,0.0,2020-08-01 23:10:00+00:00,8.0,52.0,43.0,23.0,6.0,2.0,9.0
631274,R,2020,165,171,home,2020-08-02 18:10:00+00:00,,F,1,9,3.0,1.0,2020-08-02 18:10:00+00:00,9.0,51.0,46.0,24.0,7.0,2.0,9.0
631275,R,2020,165,167,home,2020-08-04 00:10:00+00:00,,F,1,9,5.0,4.0,2020-08-04 00:10:00+00:00,10.0,50.0,51.0,28.0,8.0,2.0,9.0
631276,R,2020,165,167,home,2020-08-04 18:10:00+00:00,,F,1,9,7.0,3.0,2020-08-04 18:10:00+00:00,11.0,49.0,58.0,31.0,9.0,2.0,9.0
631140,R,2020,165,167,away,2020-08-05 23:05:00+00:00,,F,1,9,5.0,2.0,2020-08-05 23:05:00+00:00,12.0,48.0,63.0,33.0,10.0,2.0,9.0
631148,R,2020,165,167,away,2020-08-06 17:35:00+00:00,,F,1,9,5.0,6.0,2020-08-06 17:35:00+00:00,13.0,47.0,68.0,39.0,10.0,3.0,9.0
631419,R,2020,165,174,away,2020-08-08 00:05:00+00:00,,I,1,9,,,2020-08-08 00:05:00+00:00,,,,,,,7.0
631420,R,2020,165,174,away,2020-08-08 23:05:00+00:00,,S,1,9,,,2020-08-08 23:05:00+00:00,,,,,,,
631421,R,2020,165,174,away,2020-08-09 18:05:00+00:00,,S,1,9,,,2020-08-09 18:05:00+00:00,,,,,,,
631298,R,2020,165,161,away,2020-08-11 00:10:00+00:00,,S,1,9,,,2020-08-11 00:10:00+00:00,,,,,,,
631299,R,2020,165,161,away,2020-08-12 00:10:00+00:00,,S,1,9,,,2020-08-12 00:10:00+00:00,,,,,,,
631300,R,2020,165,161,away,2020-08-12 23:10:00+00:00,,S,1,9,,,2020-08-12 23:10:00+00:00,,,,,,,
631279,R,2020,165,174,home,2020-08-15 00:10:00+00:00,,S,1,9,,,2020-08-15 00:10:00+00:00,,,,,,,
631280,R,2020,165,174,home,2020-08-15 23:10:00+00:00,,S,1,9,,,2020-08-15 23:10:00+00:00,,,,,,,
631252,R,2020,165,174,home,2020-08-16 18:10:00+00:00,,S,1,9,,,2020-08-16 18:10:00+00:00,,,,,,,
631258,R,2020,165,174,home,2020-08-18 00:10:00+00:00,,S,1,9,,,2020-08-18 00:10:00+00:00,,,,,,,
631260,R,2020,165,161,home,2020-08-19 00:10:00+00:00,,S,1,9,,,2020-08-19 00:10:00+00:00,,,,,,,
631249,R,2020,165,161,home,2020-08-20 00:10:00+00:00,,S,1,9,,,2020-08-20 00:10:00+00:00,,,,,,,
631248,R,2020,165,161,home,2020-08-20 23:10:00+00:00,,S,1,9,,,2020-08-20 23:10:00+00:00,,,,,,,
631409,R,2020,165,174,away,2020-08-22 00:05:00+00:00,,S,1,9,,,2020-08-22 00:05:00+00:00,,,,,,,
631403,R,2020,165,174,away,2020-08-22 23:05:00+00:00,,S,1,9,,,2020-08-22 23:05:00+00:00,,,,,,,
631412,R,2020,165,174,away,2020-08-23 18:05:00+00:00,,S,1,9,,,2020-08-23 18:05:00+00:00,,,,,,,
631552,R,2020,165,171,away,2020-08-24 23:10:00+00:00,,S,1,9,,,2020-08-24 23:10:00+00:00,,,,,,,
631553,R,2020,165,171,away,2020-08-25 23:10:00+00:00,,S,1,9,,,2020-08-25 23:10:00+00:00,,,,,,,
631554,R,2020,165,171,away,2020-08-26 23:10:00+00:00,,S,1,9,,,2020-08-26 23:10:00+00:00,,,,,,,
631456,R,2020,165,173,away,2020-08-27 23:10:00+00:00,,S,1,9,,,2020-08-27 23:10:00+00:00,,,,,,,
631457,R,2020,165,173,away,2020-08-28 23:10:00+00:00,,S,1,9,,,2020-08-28 23:10:00+00:00,,,,,,,
631458,R,2020,165,173,away,2020-08-29 22:10:00+00:00,,S,1,9,,,2020-08-29 22:10:00+00:00,,,,,,,
631459,R,2020,165,173,away,2020-08-30 17:10:00+00:00,,S,1,9,,,2020-08-30 17:10:00+00:00,,,,,,,
631247,R,2020,165,163,home,2020-09-01 00:10:00+00:00,,S,1,9,,,2020-09-01 00:10:00+00:00,,,,,,,
631261,R,2020,165,163,home,2020-09-02 00:10:00+00:00,,S,1,9,,,2020-09-02 00:10:00+00:00,,,,,,,
631253,R,2020,165,163,home,2020-09-03 00:10:00+00:00,,S,1,9,,,2020-09-03 00:10:00+00:00,,,,,,,
631262,R,2020,165,173,home,2020-09-05 00:10:00+00:00,,S,1,9,,,2020-09-05 00:10:00+00:00,,,,,,,
631264,R,2020,165,173,home,2020-09-05 23:10:00+00:00,,S,1,9,,,2020-09-05 23:10:00+00:00,,,,,,,
631254,R,2020,165,173,home,2020-09-06 18:10:00+00:00,,S,1,9,,,2020-09-06 18:10:00+00:00,,,,,,,
631255,R,2020,165,173,home,2020-09-07 18:10:00+00:00,,S,1,9,,,2020-09-07 18:10:00+00:00,,,,,,,
630983,R,2020,165,170,away,2020-09-09 00:15:00+00:00,,S,1,9,,,2020-09-09 00:15:00+00:00,,,,,,,
630984,R,2020,165,170,away,2020-09-10 00:15:00+00:00,,S,1,9,,,2020-09-10 00:15:00+00:00,,,,,,,
631256,R,2020,165,171,home,2020-09-12 00:10:00+00:00,,S,1,9,,,2020-09-12 00:10:00+00:00,,,,,,,
631257,R,2020,165,171,home,2020-09-13 00:07:00+00:00,,S,1,9,,,2020-09-13 00:07:00+00:00,,,,,,,
631259,R,2020,165,171,home,2020-09-13 20:10:00+00:00,,S,1,9,,,2020-09-13 20:10:00+00:00,,,,,,,
631482,R,2020,165,163,away,2020-09-15 00:10:00+00:00,,S,1,9,,,2020-09-15 00:10:00+00:00,,,,,,,
631483,R,2020,165,163,away,2020-09-16 00:10:00+00:00,,S,1,9,,,2020-09-16 00:10:00+00:00,,,,,,,
631484,R,2020,165,163,away,2020-09-17 00:10:00+00:00,,S,1,9,,,2020-09-17 00:10:00+00:00,,,,,,,
631485,R,2020,165,163,away,2020-09-17 18:10:00+00:00,,S,1,9,,,2020-09-17 18:10:00+00:00,,,,,,,
631629,R,2020,165,176,away,2020-09-19 00:15:00+00:00,,S,1,9,,,2020-09-19 00:15:00+00:00,,,,,,,
631632,R,2020,165,176,away,2020-09-20 00:15:00+00:00,,S,1,9,,,2020-09-20 00:15:00+00:00,,,,,,,
631617,R,2020,165,176,away,2020-09-20 18:20:00+00:00,,S,1,9,,,2020-09-20 18:20:00+00:00,,,,,,,
631251,R,2020,165,173,home,2020-09-22 23:40:00+00:00,,S,1,9,,,2020-09-22 23:40:00+00:00,,,,,,,
631250,R,2020,165,173,home,2020-09-23 23:40:00+00:00,,S,1,9,,,2020-09-23 23:40:00+00:00,,,,,,,
631246,R,2020,165,177,home,2020-09-26 00:10:00+00:00,,S,1,9,,,2020-09-26 00:10:00+00:00,,,,,,,
631245,R,2020,165,177,home,2020-09-26 23:10:00+00:00,,S,1,9,,,2020-09-26 23:10:00+00:00,,,,,,,
631244,R,2020,165,177,home,2020-09-27 19:10:00+00:00,,S,1,9,,,2020-09-27 19:10:00+00:00,,,,,,,
631121,R,2020,186,162,home,2020-07-24 23:05:00+00:00,,F,1,9,2.0,5.0,2020-07-24 23:05:00+00:00,1.0,59.0,2.0,5.0,0.0,1.0,9.0
631108,R,2020,186,162,home,2020-07-25 20:05:00+00:00,,F,1,9,7.0,1.0,2020-07-25 20:05:00+00:00,2.0,58.0,9.0,6.0,1.0,1.0,9.0
631126,R,2020,186,162,home,2020-07-26 17:05:00+00:00,,F,1,9,6.0,11.0,2020-07-26 17:05:00+00:00,3.0,57.0,15.0,17.0,1.0,2.0,9.0
631219,R,2020,186,187,away,2020-08-03 23:05:00+00:00,,F,1,9,3.0,6.0,2020-08-03 23:05:00+00:00,4.0,56.0,18.0,23.0,1.0,3.0,9.0
631127,R,2020,186,187,home,2020-08-05 03:33:00+00:00,,F,2,7,1.0,3.0,2020-08-05 03:33:00+00:00,5.0,55.0,19.0,26.0,1.0,4.0,7.0
631220,R,2020,186,187,away,2020-08-05 20:05:00+00:00,,F,1,7,11.0,7.0,2020-08-05 20:05:00+00:00,6.0,54.0,30.0,33.0,2.0,4.0,7.0
631129,R,2020,186,187,home,2020-08-06 22:05:00+00:00,,F,1,9,5.0,4.0,2020-08-06 22:05:00+00:00,7.0,53.0,35.0,37.0,3.0,4.0,9.0
631131,R,2020,186,164,home,2020-08-07 23:05:00+00:00,2020-08-09 03:33:00+00:00,DI,1,7,,,2020-08-09 03:33:00+00:00,,,,,,,1.0
631133,R,2020,186,164,home,2020-08-08 22:05:00+00:00,,S,1,9,,,2020-08-08 22:05:00+00:00,,,,,,,
631136,R,2020,186,164,home,2020-08-09 17:05:00+00:00,,S,1,9,,,2020-08-09 17:05:00+00:00,,,,,,,
631138,R,2020,186,164,home,2020-08-10 22:05:00+00:00,,S,1,9,,,2020-08-10 22:05:00+00:00,,,,,,,
631139,R,2020,186,189,home,2020-08-11 23:05:00+00:00,,S,1,9,,,2020-08-11 23:05:00+00:00,,,,,,,
631141,R,2020,186,189,home,2020-08-12 23:05:00+00:00,,S,1,9,,,2020-08-12 23:05:00+00:00,,,,,,,
631142,R,2020,186,189,home,2020-08-13 20:05:00+00:00,,S,1,9,,,2020-08-13 20:05:00+00:00,,,,,,,
631150,R,2020,186,175,home,2020-08-14 23:05:00+00:00,,S,1,9,,,2020-08-14 23:05:00+00:00,,,,,,,
631151,R,2020,186,175,home,2020-08-15 22:05:00+00:00,,S,1,9,,,2020-08-15 22:05:00+00:00,,,,,,,
631124,R,2020,186,175,home,2020-08-16 17:05:00+00:00,,S,1,9,,,2020-08-16 17:05:00+00:00,,,,,,,
631651,R,2020,186,182,away,2020-08-18 23:30:00+00:00,,S,1,9,,,2020-08-18 23:30:00+00:00,,,,,,,
631652,R,2020,186,182,away,2020-08-19 17:35:00+00:00,,S,1,9,,,2020-08-19 17:35:00+00:00,,,,,,,
630918,R,2020,186,185,away,2020-08-20 03:33:00+00:00,,S,2,7,,,2020-08-20 03:33:00+00:00,,,,,,,
630919,R,2020,186,185,away,2020-08-20 17:05:00+00:00,,S,1,7,,,2020-08-20 17:05:00+00:00,,,,,,,
630324,R,2020,186,164,away,2020-08-21 23:10:00+00:00,,S,1,9,,,2020-08-21 23:10:00+00:00,,,,,,,
630338,R,2020,186,164,away,2020-08-22 23:10:00+00:00,,S,1,9,,,2020-08-22 23:10:00+00:00,,,,,,,
630273,R,2020,186,164,away,2020-08-23 23:08:00+00:00,,S,1,9,,,2020-08-23 23:08:00+00:00,,,,,,,
630855,R,2020,186,180,away,2020-08-25 22:05:00+00:00,,S,1,9,,,2020-08-25 22:05:00+00:00,,,,,,,
630853,R,2020,186,180,away,2020-08-26 22:05:00+00:00,,S,1,9,,,2020-08-26 22:05:00+00:00,,,,,,,
630896,R,2020,186,180,away,2020-08-27 23:07:00+00:00,,S,1,9,,,2020-08-27 23:07:00+00:00,,,,,,,
631125,R,2020,186,164,home,2020-08-28 23:05:00+00:00,,S,1,9,,,2020-08-28 23:05:00+00:00,,,,,,,
631134,R,2020,186,164,home,2020-08-29 17:15:00+00:00,,S,1,9,,,2020-08-29 17:15:00+00:00,,,,,,,
631135,R,2020,186,164,home,2020-08-30 23:08:00+00:00,,S,1,9,,,2020-08-30 23:08:00+00:00,,,,,,,
631143,R,2020,186,180,home,2020-08-31 23:05:00+00:00,,S,1,9,,,2020-08-31 23:05:00+00:00,,,,,,,
631153,R,2020,186,180,home,2020-09-01 23:05:00+00:00,,S,1,9,,,2020-09-01 23:05:00+00:00,,,,,,,
631145,R,2020,186,180,home,2020-09-02 23:05:00+00:00,,S,1,9,,,2020-09-02 23:05:00+00:00,,,,,,,
631146,R,2020,186,180,home,2020-09-03 20:05:00+00:00,,S,1,9,,,2020-09-03 20:05:00+00:00,,,,,,,
631221,R,2020,186,175,away,2020-09-04 23:10:00+00:00,,S,1,9,,,2020-09-04 23:10:00+00:00,,,,,,,
631228,R,2020,186,175,away,2020-09-05 23:10:00+00:00,,S,1,9,,,2020-09-05 23:10:00+00:00,,,,,,,
631209,R,2020,186,175,away,2020-09-06 17:10:00+00:00,,S,1,9,,,2020-09-06 17:10:00+00:00,,,,,,,
631225,R,2020,186,175,away,2020-09-07 17:10:00+00:00,,S,1,9,,,2020-09-07 17:10:00+00:00,,,,,,,
631152,R,2020,186,182,home,2020-09-08 03:33:00+00:00,,S,2,7,,,2020-09-08 03:33:00+00:00,,,,,,,
631149,R,2020,186,182,home,2020-09-08 20:05:00+00:00,,S,1,7,,,2020-09-08 20:05:00+00:00,,,,,,,
631309,R,2020,186,162,away,2020-09-10 22:40:00+00:00,,S,1,9,,,2020-09-10 22:40:00+00:00,,,,,,,
631318,R,2020,186,162,away,2020-09-11 03:33:00+00:00,,S,2,7,,,2020-09-11 03:33:00+00:00,,,,,,,
631310,R,2020,186,162,away,2020-09-11 21:10:00+00:00,,S,1,7,,,2020-09-11 21:10:00+00:00,,,,,,,
631311,R,2020,186,162,away,2020-09-12 22:10:00+00:00,,S,1,9,,,2020-09-12 22:10:00+00:00,,,,,,,
631320,R,2020,186,162,away,2020-09-13 03:33:00+00:00,,S,2,7,,,2020-09-13 03:33:00+00:00,,,,,,,
631312,R,2020,186,162,away,2020-09-13 17:10:00+00:00,,S,1,7,,,2020-09-13 17:10:00+00:00,,,,,,,
631321,R,2020,186,162,away,2020-09-14 20:10:00+00:00,,S,1,9,,,2020-09-14 20:10:00+00:00,,,,,,,
631144,R,2020,186,175,home,2020-09-15 23:05:00+00:00,,S,1,9,,,2020-09-15 23:05:00+00:00,,,,,,,
631119,R,2020,186,175,home,2020-09-16 23:05:00+00:00,,S,1,9,,,2020-09-16 23:05:00+00:00,,,,,,,
631117,R,2020,186,175,home,2020-09-17 23:05:00+00:00,,S,1,9,,,2020-09-17 23:05:00+00:00,,,,,,,
631122,R,2020,186,185,home,2020-09-18 03:33:00+00:00,,S,2,7,,,2020-09-18 03:33:00+00:00,,,,,,,
630907,R,2020,186,185,away,2020-09-18 20:05:00+00:00,,S,1,7,,,2020-09-18 20:05:00+00:00,,,,,,,
631123,R,2020,186,185,home,2020-09-19 22:05:00+00:00,,S,1,9,,,2020-09-19 22:05:00+00:00,,,,,,,
631128,R,2020,186,185,home,2020-09-20 07:33:00+00:00,,S,1,9,,,2020-09-20 07:33:00+00:00,,,,,,,
630884,R,2020,186,180,away,2020-09-21 22:05:00+00:00,,S,1,9,,,2020-09-21 22:05:00+00:00,,,,,,,
630888,R,2020,186,180,away,2020-09-22 22:05:00+00:00,,S,1,9,,,2020-09-22 22:05:00+00:00,,,,,,,
630892,R,2020,186,180,away,2020-09-23 22:05:00+00:00,,S,1,9,,,2020-09-23 22:05:00+00:00,,,,,,,
630938,R,2020,186,181,away,2020-09-25 22:40:00+00:00,,S,1,9,,,2020-09-25 22:40:00+00:00,,,,,,,
630939,R,2020,186,181,away,2020-09-26 22:40:00+00:00,,S,1,9,,,2020-09-26 22:40:00+00:00,,,,,,,
630945,R,2020,186,181,away,2020-09-27 19:10:00+00:00,,S,1,9,,,2020-09-27 19:10:00+00:00,,,,,,,
631242,R,2020,164,175,away,2020-07-24 20:10:00+00:00,,F,1,9,0.0,1.0,2020-07-24 20:10:00+00:00,1.0,59.0,0.0,1.0,0.0,1.0,9.0
631241,R,2020,164,175,away,2020-07-25 20:10:00+00:00,,F,1,9,5.0,3.0,2020-07-25 20:10:00+00:00,2.0,58.0,5.0,4.0,1.0,1.0,10.0
631240,R,2020,164,175,away,2020-07-26 23:08:00+00:00,,F,1,9,14.0,1.0,2020-07-26 23:08:00+00:00,3.0,57.0,19.0,5.0,2.0,1.0,9.0
630969,R,2020,164,181,away,2020-07-27 22:40:00+00:00,,F,1,9,5.0,14.0,2020-07-27 22:40:00+00:00,4.0,56.0,24.0,19.0,2.0,2.0,9.0
630970,R,2020,164,181,away,2020-07-28 22:40:00+00:00,,F,1,9,2.0,5.0,2020-07-28 22:40:00+00:00,5.0,55.0,26.0,24.0,2.0,3.0,9.0
630272,R,2020,164,181,home,2020-07-29 23:10:00+00:00,,F,1,9,7.0,4.0,2020-07-29 23:10:00+00:00,6.0,54.0,33.0,28.0,3.0,3.0,9.0
630346,R,2020,164,181,home,2020-07-30 23:10:00+00:00,,F,1,9,2.0,1.0,2020-07-30 23:10:00+00:00,7.0,53.0,35.0,29.0,4.0,3.0,9.0
630275,R,2020,164,175,home,2020-07-31 23:10:00+00:00,,F,1,9,11.0,10.0,2020-07-31 23:10:00+00:00,8.0,52.0,46.0,39.0,5.0,3.0,9.0
630278,R,2020,164,175,home,2020-08-01 23:10:00+00:00,,F,1,9,7.0,1.0,2020-08-01 23:10:00+00:00,9.0,51.0,53.0,40.0,6.0,3.0,9.0
630280,R,2020,164,175,home,2020-08-02 17:10:00+00:00,,F,1,9,4.0,0.0,2020-08-02 17:10:00+00:00,10.0,50.0,57.0,40.0,7.0,3.0,9.0
630281,R,2020,164,175,home,2020-08-03 23:10:00+00:00,,F,1,9,2.0,7.0,2020-08-03 23:10:00+00:00,11.0,49.0,59.0,47.0,7.0,4.0,9.0
630284,R,2020,164,185,home,2020-08-04 23:10:00+00:00,,F,1,9,10.0,1.0,2020-08-04 23:10:00+00:00,12.0,48.0,69.0,48.0,8.0,4.0,9.0
630307,R,2020,164,185,home,2020-08-05 23:10:00+00:00,,F,1,9,1.0,2.0,2020-08-05 23:10:00+00:00,13.0,47.0,70.0,50.0,8.0,5.0,9.0
630313,R,2020,164,185,home,2020-08-06 23:10:00+00:00,,F,1,9,4.0,3.0,2020-08-06 23:10:00+00:00,14.0,46.0,74.0,53.0,9.0,5.0,9.0
631131,R,2020,164,186,away,2020-08-07 23:05:00+00:00,2020-08-09 03:33:00+00:00,DI,1,7,,,2020-08-09 03:33:00+00:00,,,,,,,1.0
631133,R,2020,164,186,away,2020-08-08 22:05:00+00:00,,S,1,9,,,2020-08-08 22:05:00+00:00,,,,,,,
631136,R,2020,164,186,away,2020-08-09 17:05:00+00:00,,S,1,9,,,2020-08-09 17:05:00+00:00,,,,,,,
631138,R,2020,164,186,away,2020-08-10 22:05:00+00:00,,S,1,9,,,2020-08-10 22:05:00+00:00,,,,,,,
631192,R,2020,164,187,away,2020-08-11 23:05:00+00:00,,S,1,9,,,2020-08-11 23:05:00+00:00,,,,,,,
631208,R,2020,164,187,away,2020-08-12 23:05:00+00:00,,S,1,9,,,2020-08-12 23:05:00+00:00,,,,,,,
631322,R,2020,164,162,away,2020-08-14 23:10:00+00:00,,S,1,9,,,2020-08-14 23:10:00+00:00,,,,,,,
631330,R,2020,164,162,away,2020-08-15 22:10:00+00:00,,S,1,9,,,2020-08-15 22:10:00+00:00,,,,,,,
631324,R,2020,164,162,away,2020-08-16 17:10:00+00:00,,S,1,9,,,2020-08-16 17:10:00+00:00,,,,,,,
630316,R,2020,164,180,home,2020-08-17 23:10:00+00:00,,S,1,9,,,2020-08-17 23:10:00+00:00,,,,,,,
630322,R,2020,164,180,home,2020-08-18 23:10:00+00:00,,S,1,9,,,2020-08-18 23:10:00+00:00,,,,,,,
630323,R,2020,164,180,home,2020-08-19 23:10:00+00:00,,S,1,9,,,2020-08-19 23:10:00+00:00,,,,,,,
630324,R,2020,164,186,home,2020-08-21 23:10:00+00:00,,S,1,9,,,2020-08-21 23:10:00+00:00,,,,,,,
630338,R,2020,164,186,home,2020-08-22 23:10:00+00:00,,S,1,9,,,2020-08-22 23:10:00+00:00,,,,,,,
630273,R,2020,164,186,home,2020-08-23 23:08:00+00:00,,S,1,9,,,2020-08-23 23:08:00+00:00,,,,,,,
630360,R,2020,164,187,home,2020-08-25 23:10:00+00:00,,S,1,9,,,2020-08-25 23:10:00+00:00,,,,,,,
630361,R,2020,164,187,home,2020-08-26 23:10:00+00:00,,S,1,9,,,2020-08-26 23:10:00+00:00,,,,,,,
631125,R,2020,164,186,away,2020-08-28 23:05:00+00:00,,S,1,9,,,2020-08-28 23:05:00+00:00,,,,,,,
631134,R,2020,164,186,away,2020-08-29 17:15:00+00:00,,S,1,9,,,2020-08-29 17:15:00+00:00,,,,,,,
631135,R,2020,164,186,away,2020-08-30 23:08:00+00:00,,S,1,9,,,2020-08-30 23:08:00+00:00,,,,,,,
631656,R,2020,164,182,away,2020-08-31 23:30:00+00:00,,S,1,9,,,2020-08-31 23:30:00+00:00,,,,,,,
631657,R,2020,164,182,away,2020-09-01 23:30:00+00:00,,S,1,9,,,2020-09-01 23:30:00+00:00,,,,,,,
631624,R,2020,164,182,away,2020-09-02 23:30:00+00:00,,S,1,9,,,2020-09-02 23:30:00+00:00,,,,,,,
630371,R,2020,164,180,home,2020-09-04 23:10:00+00:00,,S,1,9,,,2020-09-04 23:10:00+00:00,,,,,,,
630383,R,2020,164,180,home,2020-09-05 23:10:00+00:00,,S,1,9,,,2020-09-05 23:10:00+00:00,,,,,,,
630491,R,2020,164,180,home,2020-09-06 17:10:00+00:00,,S,1,9,,,2020-09-06 17:10:00+00:00,,,,,,,
630415,R,2020,164,162,home,2020-09-07 17:10:00+00:00,,S,1,9,,,2020-09-07 17:10:00+00:00,,,,,,,
630438,R,2020,164,162,home,2020-09-08 23:10:00+00:00,,S,1,9,,,2020-09-08 23:10:00+00:00,,,,,,,
630439,R,2020,164,162,home,2020-09-09 23:10:00+00:00,,S,1,9,,,2020-09-09 23:10:00+00:00,,,,,,,
630869,R,2020,164,180,away,2020-09-10 22:05:00+00:00,,S,1,9,,,2020-09-10 22:05:00+00:00,,,,,,,
630873,R,2020,164,180,away,2020-09-11 22:05:00+00:00,,S,1,9,,,2020-09-11 22:05:00+00:00,,,,,,,
630877,R,2020,164,180,away,2020-09-12 22:05:00+00:00,,S,1,9,,,2020-09-12 22:05:00+00:00,,,,,,,
630883,R,2020,164,180,away,2020-09-13 16:35:00+00:00,,S,1,9,,,2020-09-13 16:35:00+00:00,,,,,,,
631677,R,2020,164,189,away,2020-09-14 23:35:00+00:00,,S,1,9,,,2020-09-14 23:35:00+00:00,,,,,,,
631680,R,2020,164,189,away,2020-09-15 23:35:00+00:00,,S,1,9,,,2020-09-15 23:35:00+00:00,,,,,,,
